#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	strBonus	dexBonus	type	sockettype	class
@63	Zombie Head (Sacred)		2	2	0		30	0	438									invne2				qhed	0	2
@64	Unraveller Head (Sacred)		2	2	0		30	0	441									invne3				qhed	0	2
@65	Gargoyle Head (Sacred)		2	2	0		30	0	443									invne4				qhed	0	2
@66	Demon Head (Sacred)		2	2	0		30	0	445									invne5				qhed	0	2
@67	Circlet (Sacred)		2	2	0		30	0	262									invci0				qcic		-1
@68	Coronet (Sacred)		2	2	0		30	0	327									invci1				qcic		-1
@69	Tiara (Sacred)		2	2	0		30	0	392									invci2				qcic		-1
@70	Diadem (Sacred)		2	2	0		30	0	524									invci3				qcic		-1
Ysh4	Mage's Plate		2	3	0		30	500	0									lab_armor				###3		-1
Ysh5	Divine Guard		2	3	0		30	0	500									lab_shield				###4	0	-1
Ysh6	Sorcerer's Mask		2	2	0		30	500	0									lab_helm				###5		-1
Ysh7	Mana Belt		2	1	0		30	500	0									lab_belt				###6,qblt		-1
Ysh8	Warkeepers		2	2	0		30	500	0									lab_gloves				###7		-1
Ysh9	Winged Feet		2	2	0		30	500	0									lab_boots				###8		-1
crn	корона		2	2	0		0	55	0									invcrn				helm		-1
e10	Targe (3)		2	2	0		18	0	41									invpa1				ashd,tier	0	3
e11	Rondache (3)		2	2	0		19	0	64									invpa2				ashd,tier	0	3
e12	Heraldic Shield (3)		2	4	0		20	175	0									invpa3				ashd,tier	0	3
e13	Aerin Shield (3)		2	4	0		21	175	0									invpa4				ashd,tier	0	3
e14	Crown Shield (3)		2	2	0		22	0	135									invpa5				ashd,tier	0	3
e15	Preserved Head (3)		2	2	0		18	0	34									invne1				head,tier	0	2
e16	Zombie Head (3)		2	2	0		19	0	54									invne2				head,tier	0	2
e17	Unraveller Head (3)		2	2	0		20	0	74									invne3				head,tier	0	2
e18	Gargoyle Head (3)		2	2	0		21	0	94									invne4				head,tier	0	2
e19	Demon Head (3)		2	2	0		22	0	113									invne5				head,tier	0	2
e20	Wolf Head (4)		2	2	0		23	350	0									invdr1				pelt,tier		5
e21	Hawk Helm (4)		2	2	0		24	350	0									invdr2				pelt,tier		5
e22	Antlers (4)		2	2	0		24	350	0									invdr3				pelt,tier		5
e23	Falcon Mask (4)		2	2	0		25	350	0									invdr4				pelt,tier		5
e24	Spirit Mask (4)		2	2	0		27	455	0									invdr5				pelt,tier		5
e25	Jawbone Cap (4)		2	2	0		23	350	0									invba1				phlm,tier		4
e26	Fanged Helm (4)		2	2	0		24	350	0									invba2				phlm,tier		4
e27	Horned Helm (4)		2	2	0		24	350	0									invba3				phlm,tier		4
e28	Assault Helmet (4)		2	2	0		25	420	0									invba4				phlm,tier		4
e29	Avenger Guard (4)		2	2	0		27	438	0									invba5				phlm,tier		4
e30	Targe (4)		2	2	0		23	0	85									invpa1				ashd,tier	0	3
e31	Rondache (4)		2	2	0		24	0	134									invpa2				ashd,tier	0	3
e32	Heraldic Shield (4)		2	4	0		24	350	0									invpa3				ashd,tier	0	3
e33	Aerin Shield (4)		2	4	0		25	350	0									invpa4				ashd,tier	0	3
e34	Crown Shield (4)		2	2	0		27	0	280									invpa5				ashd,tier	0	3
e35	Preserved Head (4)		2	2	0		23	0	72									invne1				head,tier	0	2
e36	Zombie Head (4)		2	2	0		24	0	112									invne2				head,tier	0	2
e37	Unraveller Head (4)		2	2	0		24	0	153									invne3				head,tier	0	2
e38	Gargoyle Head (4)		2	2	0		25	0	195									invne4				head,tier	0	2
e39	Demon Head (4)		2	2	0		27	0	236									invne5				head,tier	0	2
fld	полевые пластины		2	3	0		0	55	0									invfld				tors		-1
hbt	наголенники		2	2	0		0	70	0									invhbt				boot		-1
hgl	латные рукавицы		2	2	0		0	60	0									invhgl				glov		-1
k01	Circlet (1)		2	2	0		2	0	14									invci0				circ,tier		-1
k02	Coronet (1)		2	2	0		3	0	17									invci1				circ,tier		-1
k03	Tiara (1)		2	2	0		4	0	21									invci2				circ,tier		-1
k04	Diadem (1)		2	2	0		5	0	28									invci3				circ,tier		-1
k09	Circlet (2)		2	2	0		11	0	29									invci0				circ,tier		-1
k10	Coronet (2)		2	2	0		11	0	36									invci1				circ,tier		-1
k11	Tiara (2)		2	2	0		12	0	43									invci2				circ,tier		-1
k12	Diadem (2)		2	2	0		14	0	57									invci3				circ,tier		-1
k17	Circlet (3)		2	2	0		19	0	69									invci0				circ,tier		-1
k18	Coronet (3)		2	2	0		20	0	85									invci1				circ,tier		-1
k19	Tiara (3)		2	2	0		21	0	103									invci2				circ,tier		-1
k20	Diadem (3)		2	2	0		23	0	137									invci3				circ,tier		-1
k21	Circlet (4)		2	2	0		24	0	147									invci0				circ,tier		-1
k22	Coronet (4)		2	2	0		24	0	183									invci1				circ,tier		-1
k23	Tiara (4)		2	2	0		25	0	220									invci2				circ,tier		-1
k24	Diadem (4)		2	2	0		27	0	294									invci3				circ,tier		-1
nat	Ornate Plate		2	3	0		30	600	0									invnats				qtor		-1
tow	башенный щит		2	3	0		0	75	0									invtow				shie	0	-1
w10	Wolf Head (1)		2	2	0		1	25	0									invdr1				pelt,tier		5
w11	Hawk Helm (1)		2	2	0		2	25	0									invdr2				pelt,tier		5
w12	Antlers (1)		2	2	0		3	25	0									invdr3				pelt,tier		5
w13	Falcon Mask (1)		2	2	0		4	25	0									invdr4				pelt,tier		5
w14	Spirit Mask (1)		2	2	0		5	33	0									invdr5				pelt,tier		5
w15	Jawbone Cap (1)		2	2	0		1	25	0									invba1				phlm,tier		4
w16	Fanged Helm (1)		2	2	0		2	25	0									invba2				phlm,tier		4
w17	Horned Helm (1)		2	2	0		3	25	0									invba3				phlm,tier		4
w18	Assault Helmet (1)		2	2	0		4	30	0									invba4				phlm,tier		4
w19	Avenger Guard (1)		2	2	0		5	32	0									invba5				phlm,tier		4
w20	Targe (1)		2	2	0		1	0	13									invpa1				ashd,tier	0	3
w21	Rondache (1)		2	2	0		2	0	20									invpa2				ashd,tier	0	3
w22	Heraldic Shield (1)		2	4	0		2	25	0									invpa3				ashd,tier	0	3
w23	Aerin Shield (1)		2	4	0		3	25	0									invpa4				ashd,tier	0	3
w24	Crown Shield (1)		2	2	0		5	0	43									invpa5				ashd,tier	0	3
w25	Preserved Head (1)		2	2	0		1	0	11									invne1				head,tier	0	2
w26	Zombie Head (1)		2	2	0		2	0	17									invne2				head,tier	0	2
w27	Unraveller Head (1)		2	2	0		2	0	24									invne3				head,tier	0	2
w28	Gargoyle Head (1)		2	2	0		3	0	30									invne4				head,tier	0	2
w29	Demon Head (1)		2	2	0		5	0	36									invne5				head,tier	0	2
w50	Wolf Head (2)		2	2	0		10	50	0									invdr1				pelt,tier		5
w51	Hawk Helm (2)		2	2	0		11	50	0									invdr2				pelt,tier		5
w52	Antlers (2)		2	2	0		11	50	0									invdr3				pelt,tier		5
w53	Falcon Mask (2)		2	2	0		12	50	0									invdr4				pelt,tier		5
w54	Spirit Mask (2)		2	2	0		14	65	0									invdr5				pelt,tier		5
w55	Jawbone Cap (2)		2	2	0		10	50	0									invba1				phlm,tier		4
w56	Fanged Helm (2)		2	2	0		11	50	0									invba2				phlm,tier		4
w57	Horned Helm (2)		2	2	0		11	50	0									invba3				phlm,tier		4
w58	Assault Helmet (2)		2	2	0		12	60	0									invba4				phlm,tier		4
w59	Avenger Guard (2)		2	2	0		14	63	0									invba5				phlm,tier		4
w60	Targe (2)		2	2	0		10	0	19									invpa1				ashd,tier	0	3
w61	Rondache (2)		2	2	0		10	0	30									invpa2				ashd,tier	0	3
w62	Heraldic Shield (2)		2	4	0		11	50	0									invpa3				ashd,tier	0	3
w63	Aerin Shield (2)		2	4	0		12	50	0									invpa4				ashd,tier	0	3
w64	Crown Shield (2)		2	2	0		14	0	64									invpa5				ashd,tier	0	3
w65	Preserved Head (2)		2	2	0		10	0	16									invne1				head,tier	0	2
w66	Zombie Head (2)		2	2	0		10	0	25									invne2				head,tier	0	2
w67	Unraveller Head (2)		2	2	0		11	0	35									invne3				head,tier	0	2
w68	Gargoyle Head (2)		2	2	0		12	0	45									invne4				head,tier	0	2
w69	Demon Head (2)		2	2	0		14	0	54									invne5				head,tier	0	2
w90	Wolf Head (3)		2	2	0		18	175	0									invdr1				pelt,tier		5
w91	Hawk Helm (3)		2	2	0		19	175	0									invdr2				pelt,tier		5
w92	Antlers (3)		2	2	0		20	175	0									invdr3				pelt,tier		5
w93	Falcon Mask (3)		2	2	0		21	175	0									invdr4				pelt,tier		5
w94	Spirit Mask (3)		2	2	0		23	228	0									invdr5				pelt,tier		5
w95	Jawbone Cap (3)		2	2	0		18	175	0									invba1				phlm,tier		4
w96	Fanged Helm (3)		2	2	0		19	175	0									invba2				phlm,tier		4
w97	Horned Helm (3)		2	2	0		20	175	0									invba3				phlm,tier		4
w98	Assault Helmet (3)		2	2	0		21	210	0									invba4				phlm,tier		4
w99	Avenger Guard (3)		2	2	0		23	219	0									invba5				phlm,tier		4
!01	Naginata (1)		2	4	1		3	0	58		1			13	14			invwsc	0	0	15	nagi,tier	1	6
!03	Naginata (2)		2	4	1		13	0	95		1			37	38			invwsc	0	0	15	nagi,tier	1	6
!05	Naginata (3)		2	4	1		23	0	192		1			78	79			invwsc	0	0	15	nagi,tier	1	6
!06	Naginata (4)		2	4	1		28	0	382		1			94	96			invwsc	0	0	15	nagi,tier	1	6
!07	Naginata (Sacred)		2	4	1		30	0	558		1			101	120			invwsc	0	0	15	snag	1	6
!08	Raptor Scythe (1)		2	4	1		0	0	0		1			5	8			inv9s8u	0	16	0	nscy,tier	1	2
!1!	Warp Blade (2)		2	3	1		16	0	71			15	24					inv9cru	0	0	13	scrd,tier	1	1
!10	Raptor Scythe (2)		2	4	1		9	19	0		1			11	14			inv9s8u	0	16	0	nscy,tier	1	2
!12	Raptor Scythe (3)		2	4	1		19	54	0		1			20	26			inv9s8u	0	16	0	nscy,tier	1	2
!13	Raptor Scythe (4)		2	4	1		25	114	0		1			25	32			inv9s8u	0	16	0	nscy,tier	1	2
!14	Raptor Scythe (Sacred)		2	4	1		30	414	0		1			77	80			inv9s8u	0	16	0	snsy	1	2
!15	Bonesplitter (1)		2	4	1		3	53	0		1			4	14			invscyu	0	16	0	nscy,tier	1	2
!17	Bonesplitter (2)		2	4	1		13	87	0		1			11	31			invscyu	0	16	0	nscy,tier	1	2
!19	Bonesplitter (3)		2	4	1		23	176	0		1			19	59			invscyu	0	16	0	nscy,tier	1	2
!20	Bonesplitter (4)		2	4	1		28	350	0		1			23	70			invscyu	0	16	0	nscy,tier	1	2
!21	Bonesplitter (Sacred)		2	4	1		30	512	0		1			82	84			invscyu	0	16	0	snsy	1	2
!22	Mammen Axe (1)		1	3	1		0	0	0			0	0			1	1	invhaxu	0	0	0	baxe,el1x	1	4
!24	Mammen Axe (2)		1	3	1		10	21	0			0	0			1	1	invhaxu	0	0	0	baxe,el1x	1	4
!26	Mammen Axe (3)		1	3	1		20	59	0			0	0			1	1	invhaxu	0	0	0	baxe,el1x	1	4
!27	Mammen Axe (4)		1	3	1		25	124	0			0	0			1	1	invhaxu	0	0	0	baxe,el1x	1	4
!28	Mammen Axe (Sacred)		1	3	1		30	452	0			0	0			1	1	invhaxu	0	0	0	sbax,el1x	1	4
!3!	Warp Blade (3)		2	3	1		26	0	140			23	44					inv9cru	0	0	13	scrd,tier	1	1
!30	Hammerhead Axe (2)		2	3	1		15	137	0			20	23					invaxeu	0	14	0	baxe,tier	1	4
!32	Hammerhead Axe (3)		2	3	1		26	268	0			34	41					invaxeu	0	14	0	baxe,tier	1	4
!33	Hammerhead Axe (4)		2	3	1		30	529	0			41	49					invaxeu	0	14	0	baxe,tier	1	4
!34	Hammerhead Axe (Sacred)		2	3	1		30	630	0			51	55					invaxeu	0	14	0	sbax	1	4
!35	Ono (1)		2	3	1		0	21	0		1			0	0	1	1	inv9btu	0	0	0	2hbx,el2x	1	4
!37	Ono (2)		2	3	1		9	47	0		1			0	0	1	1	inv9btu	0	0	0	2hbx,el2x	1	4
!39	Ono (3)		2	3	1		20	106	0		1			0	0	1	1	inv9btu	0	0	0	2hbx,el2x	1	4
!4!	Warp Blade (4)		2	3	1		31	0	277			29	53					inv9cru	0	0	13	scrd,tier	1	1
!40	Ono (4)		2	3	1		25	216	0		1			0	0	1	1	inv9btu	0	0	0	2hbx,el2x	1	4
!41	Ono (Sacred)		2	3	1		30	489	0		1			0	0	1	1	inv9btu	0	0	0	s2hx,el2x	1	4
!42	Valaska (1)		2	3	1		3	89	0		1			13	18			invbtxu	0	16	0	2hbx,tier	1	4
!44	Valaska (2)		2	3	1		13	132	0		1			31	40			invbtxu	0	16	0	2hbx,tier	1	4
!46	Valaska (3)		2	3	1		24	258	0		1			59	77			invbtxu	0	16	0	2hbx,tier	1	4
!47	Valaska (4)		2	3	1		29	509	0		1			71	91			invbtxu	0	16	0	2hbx,tier	1	4
!48	Valaska (Sacred)		2	3	1		30	616	0		1			101	106			invbtxu	0	16	0	s2hx	1	4
!49	Labrys (1)		2	4	1		6	127	0		1			16	19			invgaxu	0	16	0	2hbx,tier	1	4
!5!	Warp Blade (Sacred)		2	3	1		30	0	400			49	86					inv9cru	0	0	13	sscd	1	1
!51	Labrys (2)		2	4	1		15	183	0		1			38	41			invgaxu	0	16	0	2hbx,tier	1	4
!53	Labrys (3)		2	4	1		26	354	0		1			74	79			invgaxu	0	16	0	2hbx,tier	1	4
!54	Labrys (4)		2	4	1		30	696	0		1			80	99			invgaxu	0	16	0	2hbx,tier	1	4
!55	Labrys (Sacred)		2	4	1		30	796	0		1			107	109			invgaxu	0	16	0	s2hx	1	4
!56	Flamen Staff (1)		1	4	1		2	18	0		1			6	7			invcstu	0	6	0	dstf,tier	1	5
!58	Flamen Staff (2)		1	4	1		12	32	0		1			13	16			invcstu	0	6	0	dstf,tier	1	5
!60	Flamen Staff (3)		1	4	1		23	69	0		1			22	27			invcstu	0	6	0	dstf,tier	1	5
!61	Flamen Staff (4)		1	4	1		27	138	0		1			27	33			invcstu	0	6	0	dstf,tier	1	5
!62	Flamen Staff (Sacred)		1	4	1		30	240	0		1			48	51			invcstu	0	6	0	sdst	1	5
!63	Marrow Staff (1)		2	4	1		5	37	0		1			7	9			inv8wsu	0	6	0	nstf,tier	1	2
!65	Marrow Staff (2)		2	4	1		15	56	0		1			15	19			inv8wsu	0	6	0	nstf,tier	1	2
!67	Marrow Staff (3)		2	4	1		25	112	0		1			25	32			inv8wsu	0	6	0	nstf,tier	1	2
!68	Marrow Staff (4)		2	4	1		29	222	0		1			29	38			inv8wsu	0	6	0	nstf,tier	1	2
!69	Marrow Staff (Sacred)		2	4	1		30	275	0		1			45	49			inv8wsu	0	6	0	snst	1	2
!70	Hexblade (1)		1	3	1		2	0	27			4	6					invkrsu	0	0	13	nknf,tier	1	2
!72	Hexblade (2)		1	3	1		12	0	53			8	12					invkrsu	0	0	13	nknf,tier	1	2
!74	Hexblade (3)		1	3	1		22	0	114			11	20					invkrsu	0	0	13	nknf,tier	1	2
!75	Hexblade (4)		1	3	1		27	0	233			13	24					invkrsu	0	0	13	nknf,tier	1	2
!76	Hexblade (Sacred)		1	3	1		30	0	463			26	49					invkrsu	0	0	13	snkf	1	2
!77	Spirit Edge (1)		1	3	1		5	0	67			5	7					inv9blu	0	0	13	nknf,tier	1	2
!79	Spirit Edge (2)		1	3	1		15	0	104			11	17					inv9blu	0	0	13	nknf,tier	1	2
!81	Spirit Edge (3)		1	3	1		25	0	207			15	29					inv9blu	0	0	13	nknf,tier	1	2
!82	Spirit Edge (4)		1	3	1		29	0	410			18	34					inv9blu	0	0	13	nknf,tier	1	2
!83	Spirit Edge (Sacred)		1	3	1		30	0	537			32	57					inv9blu	0	0	13	snkf	1	2
!84	Holy Lance (1)		2	4	1		1	34	0		1			5	9			invtriu	0	16	0	pspe,tier	1	3
!86	Holy Lance (2)		2	4	1		11	64	0		1			11	23			invtriu	0	16	0	pspe,tier	1	3
!88	Holy Lance (3)		2	4	1		22	137	0		1			18	44			invtriu	0	16	0	pspe,tier	1	3
!89	Holy Lance (4)		2	4	1		26	276	0		1			22	53			invtriu	0	16	0	pspe,tier	1	3
!90	Holy Lance (Sacred)		2	4	1		30	514	0		1			49	85			invtriu	0	16	0	spsp	1	3
!91	Tepoztopilli (1)		2	4	1		5	112	0		1			7	13			inv9bru	0	16	0	pspe,tier	1	3
!93	Tepoztopilli (2)		2	4	1		15	165	0		1			17	29			inv9bru	0	16	0	pspe,tier	1	3
!95	Tepoztopilli (3)		2	4	1		25	325	0		1			32	54			inv9bru	0	16	0	pspe,tier	1	3
!96	Tepoztopilli (4)		2	4	1		30	641	0		1			34	74			inv9bru	0	16	0	pspe,tier	1	3
!97	Tepoztopilli (Sacred)		2	4	1		30	733	0		1			68	75			inv9bru	0	16	0	spsp	1	3
!98	Warp Blade (1)		2	3	1		6	0	47			7	10					inv9cru	0	0	13	scrd,tier	1	1
/mb	Mana Blade (Mythical)		1	3	1		75	1162	0			51	65					invflcu	0	13	0	/dsw	1	5
01@	Short Sword (Sacred)		1	3	1		30	376	0			37	38					invssd	0	11	0	qswd	1	-1
02@	Scimitar (Sacred)		1	3	1		30	421	0			39	40					invscm	0	11	0	qswd	1	-1
03@	Saber (Sacred)		1	3	1		30	443	0			41	42					invsbr	0	11	0	qswd	1	-1
04@	Falchion (Sacred)		1	3	1		30	466	0			42	44					invflc	0	11	0	qswd	1	-1
05@	Broad Sword (Sacred)		2	3	1		30	488	0			44	46					invbsd	0	11	0	qswd	1	-1
06@	Long Sword (Sacred)		2	3	1		30	540	0			45	48					invlsd	0	11	0	qswd	1	-1
07@	War Sword (Sacred)		1	3	1		30	581	0			46	50					invwsd	0	11	0	qswd	1	-1
08@	Two-Handed Sword (Sacred)		1	4	1		30	421	0	1	1	37	39	55	56			inv2hs	0	16	0	s2hd	1	-1
09@	Claymore (Sacred)		1	4	1		30	450	0	1	1	40	41	60	61			invclm	0	16	0	s2hd	1	-1
100	Short Sword (1)		1	3	1		0	0	0			4	6					invssd	0	11	0	swor,tier	1	-1
101	Scimitar (1)		1	3	1		1	25	0			5	6					invscm	0	11	0	swor,tier	1	-1
102	Saber (1)		1	3	1		2	37	0			6	7					invsbr	0	11	0	swor,tier	1	-1
103	Falchion (1)		1	3	1		2	49	0			6	7					invflc	0	11	0	swor,tier	1	-1
104	Broad Sword (1)		2	3	1		3	61	0			7	9					invbsd	0	11	0	swor,tier	1	-1
105	Long Sword (1)		2	3	1		4	73	0			8	9					invlsd	0	11	0	swor,tier	1	-1
106	War Sword (1)		1	3	1		6	85	0			9	10					invwsd	0	11	0	swor,tier	1	-1
107	Two-Handed Sword (1)		1	4	1		0	25	0	1	1	5	6	5	8			inv2hs	0	16	0	2hsd,tier	1	-1
108	Claymore (1)		1	4	1		1	41	0	1	1	5	6	7	8			invclm	0	16	0	2hsd,tier	1	-1
109	Giant Sword (1)		1	4	1		2	57	0	1	1	6	7	9	10			invgis	0	16	0	2hsd,tier	1	-1
10@	Giant Sword (Sacred)		1	4	1		30	480	0	1	1	42	45	65	67			invgis	0	16	0	s2hd	1	-1
110	Bastard Sword (1)		1	4	1		3	73	0	1	1	7	9	11	12			invbsw	0	16	0	2hsd,tier	1	-1
111	Flamberge (1)		2	4	1		3	89	0	1	1	9	10	13	15			invflb	0	16	0	2hsd,tier	1	-1
112	Great Sword (1)		2	4	1		5	105	0	1	1	9	11	15	16			invgsd	0	16	0	2hsd,tier	1	-1
113	Crystal Sword (1)		2	3	1		5	0	73			0	0			1	1	invcrs	0	0	0	crsd,el1x	1	-1
114	Hand Axe (1)		1	3	1		0	0	0			4	6					invhax	0	11	0	axe,tier	1	-1
115	Axe (1)		2	3	1		1	31	0			6	7					invaxe	0	11	0	axe,tier	1	-1
116	Double Axe (1)		2	3	1		2	49	0			6	9					inv2ax	0	11	0	axe,tier	1	-1
117	Military Pick (1)		2	3	1		3	67	0			7	10					invmpi	0	11	0	axe,tier	1	-1
118	War Axe (1)		2	3	1		5	85	0			9	12					invwax	0	11	0	axe,tier	1	-1
119	Large Axe (1)		2	3	1		0	18	0		1			6	7			invlax	0	16	0	2hax,tier	1	-1
11@	Bastard Sword (Sacred)		1	4	1		30	535	0	1	1	44	47	70	72			invbsw	0	16	0	s2hd	1	-1
120	Broad Axe (1)		2	3	1		1	39	0		1			8	10			invbrx	0	16	0	2hax,tier	1	-1
121	Battle Axe (1)		2	3	1		2	60	0		1			0	0	1	1	invbtx	0	0	0	2hax,el2x	1	-1
122	Great Axe (1)		2	4	1		3	81	0		1			12	16			invgax	0	16	0	2hax,tier	1	-1
123	Giant Axe (1)		2	3	1		5	102	0		1			14	19			invgix	0	16	0	2hax,tier	1	-1
124	Club (1)		1	3	1		0	0	0			4	6					invclb	0	11	0	mace,tier	1	-1
125	Spiked Club (1)		1	3	1		1	24	0			6	7					invspc	0	11	0	mace,tier	1	-1
126	Mace (1)		1	3	1		2	36	0			6	8					invmac	0	11	0	mace,tier	1	-1
127	Morning Star (1)		1	3	1		3	48	0			7	10					invmst	0	11	0	mace,tier	1	-1
128	Flail (1)		2	3	1		5	60	0			7	11					invfla	0	11	0	mace,tier	1	-1
129	Scepter (1)		1	3	1		0	0	16			6	7					invscp	0	0	11	scep,tier	1	-1
12@	Flamberge (Sacred)		2	4	1		30	600	0	1	1	46	50	75	77			invflb	0	16	0	s2hd	1	-1
130	Grand Scepter (1)		1	3	1		2	0	40			8	9					invgsc	0	0	11	scep,tier	1	-1
131	War Scepter (1)		2	3	1		3	0	64			8	12					invwsp	0	0	11	scep,tier	1	-1
132	Javelin (1)		1	3	1	1	0	0	0			5	6			1	4	invjav	0	0	11	jave,tier	1	-1
133	Pilum (1)		1	3	1	1	1	0	29			6	7			4	7	invpil	0	0	11	jave,tier	1	-1
134	Short Spear (1)		1	3	1	1	2	0	47			6	8			6	10	invssp	0	0	11	jave,tier	1	-1
135	Glaive (1)		1	4	1	1	3	0	65			7	10			7	13	invglv	0	0	11	jave,tier	1	-1
136	Throwing Spear (1)		1	4	1	1	5	0	83			7	11			8	15	invtsp	0	0	11	jave,tier	1	-1
137	Spear (1)		2	4	1		0	0	0		1			5	8			invspr	0	0	15	spea,tier	1	-1
138	Trident (1)		2	4	1		1	18	29		1			5	8			invtri	0	0	15	spea,tier	1	-1
139	Brandistock (1)		2	4	1		2	30	46		1			6	10			invbrn	0	0	15	spea,tier	1	-1
13@	Great Sword (Sacred)		2	4	1		30	670	0	1	1	48	52	79	81			invgsd	0	16	0	s2hd	1	-1
140	Spetum (1)		2	4	1		3	42	63		1			6	13			invspt	0	0	15	spea,tier	1	-1
141	Pike (1)		2	4	1		5	54	80		1			7	15			invpik	0	0	15	spea,tier	1	-1
142	Dagger (1)		1	2	1		0	0	0			5	6					invdgr	0	0	11	knif,tier	1	-1
143	Dirk (1)		1	2	1		2	0	25			5	6					invdir	0	0	11	knif,tier	1	-1
144	Kriss (1)		1	3	1		3	0	43			6	7					invkrs	0	0	11	knif,tier	1	-1
145	Blade (1)		1	3	1		5	0	61			7	8					invbld	0	0	11	knif,tier	1	-1
146	Throwing Knife (1)		1	2	1	1	0	0	15			4	6			3	6	invtkn	0	0	11	tkni,tier	1	-1
147	Flying Knife (1)		1	2	1	1	2	0	53			5	6			5	6	invtkn	0	0	11	tkni,tier	1	-1
148	Balanced Knife (1)		1	2	1	1	3	0	91			6	7			8	9	invbkf	0	0	11	tkni,tier	1	-1
149	Throwing Axe (1)		1	2	1	1	0	15	0			0	0	1	1	0	0	invtax	0	0	0	taxe,elrx	1	-1
14@	Crystal Sword (Sacred)		2	3	1		30	0	510			0	0			1	1	invcrs	0	0	0	qcrs,el1x	1	-1
150	Balanced Axe (1)		2	3	1	1	3	77	0			3	7			12	14	invbal	0	11	0	taxe,tier	1	-1
151	Short Staff (1)		1	3	1		0	0	0		1			4	5			invsst	0	0	15	staf,tier	1	-1
152	Long Staff (1)		1	4	1		1	0	8		1			6	7			invlst	0	0	15	staf,tier	1	-1
153	Gnarled Staff (1)		1	4	1		2	0	17		1			7	8			invcst	0	0	15	staf,tier	1	-1
154	Battle Staff (1)		1	4	1		3	0	25		1			7	10			invbst	0	0	15	staf,tier	1	-1
155	War Staff (1)		2	4	1		5	0	46		1			9	11			invwst	0	0	15	staf,tier	1	-1
156	Bardiche (1)		2	4	1		0	17	1		1			4	8			invbar	0	16	0	pole,tier	1	-1
157	Voulge (1)		2	4	1		1	33	5		1			4	9			invvou	0	16	0	pole,tier	1	-1
158	Scythe (1)		2	4	1		3	49	49		1			4	13			invscy	0	0	15	scyh,tier	1	-1
159	Halberd (1)		2	4	1		2	0	46		1			10	12			invhal	0	0	15	nagi,tier	1	6
15@	Hand Axe (Sacred)		1	3	1		30	376	0			37	39					invhax	0	11	0	qaxe	1	-1
160	Short Bow (1)		2	3	1		0	0	15		1			4	5			invsbw	0	0	13	bow,tier	1	-1
161	Hunter's Bow (1)		2	3	1		0	0	27		1			4	5			invhbw	0	0	13	bow,tier	1	-1
162	Long Bow (1)		2	4	1		1	0	39		1			5	6			invlbw	0	0	13	bow,tier	1	-1
163	Composite Bow (1)		2	3	1		2	0	51		1			6	8			invcbw	0	0	13	bow,tier	1	-1
164	Short Battle Bow (1)		2	3	1		2	0	63		1			0	0	1	1	invsbb	0	0	0	bow,elrx	1	-1
165	Long Battle Bow (1)		2	4	1		3	0	75		1			8	11			invlbb	0	0	13	bow,tier	1	-1
166	Short War Bow (1)		2	3	1		4	0	87		1			9	13			invswb	0	0	13	bow,tier	1	-1
167	Long War Bow (1)		2	4	1		5	0	99		1			10	14			invlwb	0	0	13	bow,tier	1	-1
16@	Axe (Sacred)		2	3	1		30	432	0			39	43					invaxe	0	11	0	qaxe	1	-1
17@	Double Axe (Sacred)		2	3	1		30	466	0			42	47					inv2ax	0	11	0	qaxe	1	-1
18@	Military Pick (Sacred)		2	3	1		30	500	0			44	52					invmpi	0	11	0	qaxe	1	-1
19@	Hammerhead Axe (1)		2	3	1		6	93	0			9	11					invaxeu	0	14	0	baxe,tier	1	4
1@1	Compound Bow (1)		2	3	1		2	0	57		1			6	9			invcbwu	0	0	15	dbow,tier	1	5
1@2	Serpent Bow (2)		2	4	1		12	0	109		1			20	25			inv8lbu	0	0	19	dbow,tier	1	5
1@3	Maple Bow (3)		2	3	1		22	0	249		1			0	0	1	1	inv8s8u	0	0	0	dbow,elrx	1	5
1@4	Viper Bow (Sacred)		2	3	1		30	0	660		1			77	83			invsbbu	0	0	15	sdbw	1	5
1@7	Ida (4)		2	3	1		27	421	0			34	40					invbsdu	0	14	0	bswd,tier	1	4
1@8	Kriegsmesser (1)		2	3	1		6	96	0			9	11					inv9lsu	0	14	0	bswd,tier	1	4
1@9	Bonebreaker (2)		1	3	1		11	61	0			12	15					invspcu	0	14	0	pclb,tier	1	3
1@@	War Axe (Sacred)		2	3	1		30	581	0			46	56					invwax	0	11	0	qaxe	1	-1
1@A	Goedendag (3)		1	3	1		21	169	0			24	32					inv7mas	0	14	0	pmac,tier	1	3
1@B	Angel Star (Sacred)		1	3	1		30	602	0			55	58					invmstu	0	14	0	spmc	1	3
1@E	Dart Thrower (4)		2	3	1		26	280	0		1			64	76			inv8lxu		16	0	nxbw,tier	1	2
1@F	Trebuchet (1)		2	3	1		6	72	0		1			18	24			inv8mxu		16	0	nxbw,tier	1	2
