Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
pantherwoman3	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
pantherwoman4	3	2	96	2	2		0	hth	3	lit,bab,fan,pha,pon	lit,med,hvy		lit,med,hvy	lit,med,hvy		whp	buc	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
swarm1	2	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1							1						255	255	255	xxx	xxx	1			NU		0
swarm2	2	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1							1						255	255	255	xxx	xxx	1			NU		0
swarm3	2	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1							1						255	255	255	xxx	xxx	1			NU		0
swarm4	2	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1							1						255	255	255	xxx	xxx	1			NU		0
scarab1	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1			255	255	255	xxx	xxx	1			NU		0
scarab2	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1			255	255	255	xxx	xxx	1			NU		0
scarab3	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1			255	255	255	xxx	xxx	1			NU		0
scarab4	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1			255	255	255	xxx	xxx	1			NU		0
scarab5	3	2	80	3	3		0	hth	3	lit,med	lit		lit,med,hvy													1	1		1													3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1			255	255	255	xxx	xxx	1			NU		0
mummy1	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			S1		0
mummy2	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			S1		0
mummy3	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			S1		0
mummy4	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			S1		0
mummy5	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			S1		0
unraveler1	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				0	0	0	xxx	xxx	1			NU		0
unraveler2	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255	xxx	xxx	1			NU		0
unraveler3	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255	xxx	xxx	1			NU		0
unraveler4	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255	xxx	xxx	1			NU		0
unraveler5	3	3	112	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1		1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1				255	255	255	xxx	xxx	1			NU		0
chaoshorde1	3	2	96	2	2		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1															1				1		255	255	255	xxx	xxx	1			NU		0
chaoshorde2	3	2	96	2	2		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1															1				1		255	255	255	xxx	xxx	1			NU		0
chaoshorde3	3	2	96	2	2		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1															1				1		255	255	255	xxx	xxx	1			NU		0
chaoshorde4	3	2	96	2	2		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1															1				1		255	255	255	xxx	xxx	1			NU		0
vulture1	2	1	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
vulture2	2	1	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
vulture3	2	1	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
vulture4	2	1	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1	1			1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1	1								1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
mosquito1	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
mosquito2	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
mosquito3	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
mosquito4	2	3	96	2	2		0	hth	3		lit							lit		lit							1							1		1						3	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255	xxx	xxx	1			NU		0
willowisp1	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														6	255	255	255	xxx	xxx	1			NU		0
willowisp2	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														6	255	255	255	xxx	xxx	1			NU		0
willowisp3	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														6	255	255	255	xxx	xxx	1			NU		0
willowisp4	2	3	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1														6	255	255	255	xxx	xxx	1			NU		0
arach1	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			NU		0
arach2	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			NU		0
arach3	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			NU		0
arach4	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			NU		0
arach5	1	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1						255	255	255	xxx	xxx	1			NU		0
thornhulk1	3	3	96	3	3		0	hth	3	lit,th2,th3,th4,th5	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1						255	255	255	xxx	xxx	1			NU		0
thornhulk2	3	3	96	3	3		0	hth	3	lit,th2,th3,th4,th5	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1						255	255	255	xxx	xxx	1			NU		0
thornhulk3	3	3	96	3	3		0	hth	3	lit,th2,th3,th4,th5	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1						255	255	255	xxx	xxx	1			NU		0
thornhulk4	3	3	96	3	3		0	hth	3	lit,th2,th3,th4,th5	lit		lit	lit				lit								1	1		1	1				1								5	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1						255	255	255	xxx	xxx	1			NU		0
vampire1	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	138	0	xxx	xxx	1			NU		0
vampire2	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	138	0	xxx	xxx	1			NU		0
vampire3	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	138	0	xxx	xxx	1			NU		0
vampire4	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	5	255	0	0	xxx	xxx	1			NU		0
vampire5	3	2	96	2	2		0	hth	12		lit																1							1								2	1	1	1	1	1			1					1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1	3	255	138	0	xxx	xxx	1			NU		0
batdemon1	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
batdemon2	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
batdemon3	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
batdemon4	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
batdemon5	2	3	96	2	2		0	hth	3		lit														lit		1														1	2	1	1	1	1	1	1				1	1	1	1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255	xxx	xxx	1			NU		0
fetish1	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetish2	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetish3	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetish4	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
fetish5	1	1	48	2	2		0	1hs	3		lit				fbl,fsp												1				1											2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		255	255	255	xxx	xxx	1			xx	SkeletonRaise	0
cain1	0	2	80	2	2		0	hth	3		lit																1															1	1	1	1										1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1	1									1	1				1	1					255	255	255	xxx	xxx	1			NU		0
gheed	0	2	80	2	2		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
akara	0	2	80	2	2		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
chicken	0	1	96	0	0		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1					1			1					1						255	255	255	xxx	xxx	1			NU		0
kashya	0	2	80	2	2		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
rat	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1										1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1					1			1					1						255	255	255	xxx	xxx	1			NU		0
rogue1	3	2	96	2	2		0	hth	3	lit	lit	lit	lit	lit		sbw,lbw		lit,med	lit,med							1	1	1	1	1		1		1	1							8	1	1	1	1	1								1			1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1														1	1				1	1	1				255	255	255	xxx	xxx	1			NU		0
hellmeteor	0	0	96	0	0	1	0	hth	3		lit																1															1		1			1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																				1					255	255	255	xxx	xxx	1			NU		0
charsi	0	2	80	2	2		0	hth	3		lit																1							1								1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
warriv1	0	2	80	2	2		0	hth	3		lit																1							1								1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
andariel	3	4	96	3	3		0	hth	3		lit							lit	lit								1							1	1							1	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	4	174	0	255	xxx	xxx	1			NU		0
bird1	0	0	96	0	0		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1								1					1						255	255	255	xxx	xxx	1			NU		0
bird2	0	0	96	0	0		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1								1					1						255	255	255	xxx	xxx	1			NU		0
bat	0	0	96	0	0		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1								1					1						255	255	255	xxx	xxx	1			NU		0
cr_archer1	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit	lbb,lbw,sbb,sbw		lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_archer2	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit	lbb,lbw,sbb,sbw		lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_archer3	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit	lbb,lbw,sbb,sbw		lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_archer4	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit	lbb,lbw,sbb,sbw		lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_archer5	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit	lbb,lbw,sbb,sbw		lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1	1		1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_lancer1	3	2	96	2	2		2	2ht	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	pik,spr,tri			lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_lancer2	3	2	96	2	2		2	2ht	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	pik,spr,tri			lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_lancer3	3	2	96	2	2		2	2ht	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	pik,spr,tri			lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_lancer4	3	2	96	2	2		2	2ht	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	pik,spr,tri			lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
cr_lancer5	3	2	96	2	2		2	2ht	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	pik,spr,tri			lit,med,hvy	lit,med,hvy	lit,med,hvy						1	1	1	1	1	1			1	1	1						8	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1		1		255	255	255	xxx	xxx	1			NU		0
sk_archer1	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255	xxx	xxx	1			NU		0
sk_archer2	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255	xxx	xxx	1			NU		0
sk_archer3	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255	xxx	xxx	1			NU		0
sk_archer4	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255	xxx	xxx	1			NU		0
sk_archer5	3	2	96	2	2		0	bow	3	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy	lit,med,hvy		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255	xxx	xxx	1			NU		0
warriv2	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
atma	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
drognan	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
fara	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255	xxx	xxx	1			NU		0
cow	0	2	96	3	3		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1						255	255	255	xxx	xxx	1			NU		0
maggotbaby1	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx	xxx	1			NU		0
maggotbaby2	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx	xxx	1			NU		0
maggotbaby3	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx	xxx	1			NU		0
maggotbaby4	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx	xxx	1			NU		0
maggotbaby5	1	1	32	2	2		0	hth	3		lit							lit									1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1						255	255	255	xxx	xxx	1			NU		0
camel	0	0	96	3	3		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1	1				1						255	255	255	xxx	xxx	1			NU		0
