#code	name	spelldescstr	width	height	gentype	stackable	rlvl	rstr	rdex	1h2h	2h	1hMinDmg	1hMaxDmg	2hMinDmg	2hMaxDmg	throwMinDmg	throwMaxDmg	image	quest	type	sockettype	class
852	Small Shield (6)		2	2	0		23	90	199									invsml		shie,tier	0	-1
10!	Phoenix Shield (3)		2	3	0		12	62	0									invkitu		azsd,tier	0	0
k24	Diadem (6)		2	2	0		27	0	294									invci3		circ,tier		-1
w24	Crown Shield (1)		2	2	0		5	0	43									invpa5		ashd,tier	0	3
1@G	Gambeson (1)		2	3	0		1	0	25									invxtuu		stor,tier		1
46!	Hundsgugel (4)		2	2	0		14	54	0									invhlmu		pzhm,tier		3
56!	Blackguard Helm (Sacred)		2	2	0		30	0	387									invbhmu		sphz		3
@33	Leather Gloves (Sacred)		2	2	0		30	454	0									invlgl		qglv		-1
729	Boots (3)		2	2	0		8	25	0									invlbt		boot,tier		-1
w42	Heraldic Shield (2)		2	4	0		7	41	0									invpa3		ashd,tier	0	3
669	Large Shield (2)		2	3	0		6	32	65									invlrg		shie,tier	0	-1
609	Plate Mail (1)		2	3	0		3	67	0									invplt		tors,tier		-1
@19	Full Helm (Sacred)		2	2	0		30	546	0									invfhl		qhlm		-1
616	Skull Cap (1)		2	2	0		1	25	0									invskp		helm,tier		-1
785	Leather Armor (5)		2	3	0		17	84	0									invlea		tors,tier		-1
9@G	Lamellar Armor (2)		2	3	0		6	0	45									invxrss		stor,tier		1
@69	Tiara (Sacred)		2	2	0		30	0	392									invci2		qcic		-1
w84	Crown Shield (4)		2	2	0		18	0	133									invpa5		ashd,tier	0	3
840	Field Plate (6)		2	3	0		25	468	0									invfld		tors,tier		-1
2@L	Cervelliere (5)		2	2	0		20	172	0									invfhlu		azhm,tier		0
701	Plate Mail (3)		2	3	0		11	141	0									invplt		tors,tier		-1
@56	Avenger Guard (Sacred)		2	2	0		30	461	0									invba5		qphm		4
791	Breast Plate (5)		2	3	0		20	243	0									invbrs		tors,tier		-1
w55	Jawbone Cap (3)		2	2	0		10	55	0									invba1		phlm,tier		4
k14	Coronet (4)		2	2	0		16	0	80									invci1		circ,tier		-1
04!	Athulua's Hand (4)		2	2	0		14	0	66									invxmlu		azsd,tier	0	0
w96	Fanged Helm (5)		2	2	0		19	180	0									invba2		phlm,tier		4
hgl	Gauntlets		2	2	0		0	60	0									invhgl		glov		-1
839	Plate Mail (6)		2	3	0		25	429	0									invplt		tors,tier		-1
@45	Mask (Sacred)		2	2	0		30	540	0									invmsk		qhlm		-1
725	Heavy Gloves (3)		2	2	0		10	50	0									invvgl		glov,tier		-1
k19	Tiara (5)		2	2	0		21	0	147									invci2		circ,tier		-1
3@P	Totem Shield (Sacred)		2	3	0		30	0	527									invxshu		sisd	0	6
8@O	Totem Shield (3)		2	3	0		12	0	93									invxshu		ishd,tier	0	6
@68	Coronet (Sacred)		2	2	0		30	0	327									invci1		qcic		-1
661	Cap (2)		2	2	0		4	16	0									invcap		helm,tier		-1
w75	Jawbone Cap (4)		2	2	0		14	79	0									invba1		phlm,tier		4
799	Cap (5)		2	2	0		17	49	0									invcap		helm,tier		-1
812	Light Belt (5)		2	1	0		19	119	0									invvbl		belt,tier		-1
e14	Crown Shield (5)		2	2	0		22	0	193									invpa5		ashd,tier	0	3
2@J	Ceremonial Armor (1)		2	3	0		6	0	97									invaaru		stor,tier		1
4@P	Bladed Shield (1)		2	3	0		4	0	55									invxpku		ishd,tier	0	6
w83	Aerin Shield (4)		2	4	0		17	110	0									invpa4		ashd,tier	0	3
735	Spiked Shield (3)		2	3	0		12	0	116									invspk		bshi,tier	0	-1
@09	Splint Mail (Sacred)		2	3	0		30	563	0									invspl		qtor		-1
606	Chain Mail (1)		2	3	0		2	49	0									invchn		tors,tier		-1
w49	Demon Head (2)		2	2	0		9	0	53									invne5		head,tier	0	2
@28	Sash (Sacred)		2	1	0		30	452	0									invlbl		belt,qblt		-1
846	Skull Cap (6)		2	2	0		23	160	0									invskp		helm,tier		-1
1@N	Parma (1)		2	2	0		2	22	45									invsmlu		ishd,tier	0	6
w45	Preserved Head (2)		2	2	0		5	0	16									invne1		head,tier	0	2
866	Gauntlets (6)		2	2	0		26	423	0									invhgl		glov,tier		-1
1@P	Totem Shield (5)		2	3	0		20	0	195									invxshu		ishd,tier	0	6
@38	Boots (Sacred)		2	2	0		30	458	0									invlbt		qbot		-1
@46	Bone Helm (Sacred)		2	2	0		30	563	0									invbhm		qhlm		-1
868	Heavy Boots (6)		2	2	0		23	179	0									invvbt		boot,tier		-1
@53	Fanged Helm (Sacred)		2	2	0		30	446	0									invba2		qphm		4
@29	Light Belt (Sacred)		2	1	0		30	490	0									invvbl		belt,qblt		-1
871	Greaves (6)		2	2	0		26	487	0									invhbt		boot,tier		-1
@16	Cap (Sacred)		2	2	0		30	456	0									invcap		qhlm		-1
e26	Fanged Helm (6)		2	2	0		24	262	0									invba2		phlm,tier		4
719	Sash (3)		2	1	0		8	19	0									invlbl		belt,tier		-1
6@L	Einherjar Helm (2)		2	2	0		7	0	77									invuhms		azhm,tier		0
@67	Circlet (Sacred)		2	2	0		30	0	262									invci0		qcic		-1
864	Chain Gloves (6)		2	2	0		24	244	0									invmgl		glov,tier		-1
@36	Light Gauntlets (Sacred)		2	2	0		30	544	0									invtgl		qglv		-1
728	Gauntlets (3)		2	2	0		13	139	0									invhgl		glov,tier		-1
755	Helm (4)		2	2	0		15	119	0									invhlm		helm,tier		-1
795	Light Plate (5)		2	3	0		21	349	0									invltp		tors,tier		-1
48!	Hundsgugel (6)		2	2	0		22	115	0									invhlmu		pzhm,tier		3
32!	Bronze Shield (4)		2	2	0		16	77	0									invbucu		basd,tier	0	4
w25	Preserved Head (1)		2	2	0		1	0	11									invne1		head,tier	0	2
6@P	Bladed Shield (3)		2	3	0		12	0	116									invxpku		ishd,tier	0	6
@40	Chain Boots (Sacred)		2	2	0		30	527	0									invmbt		qbot		-1
723	Plated Belt (3)		2	1	0		13	170	0									invhbl		belt,tier		-1
9@I	Banded Plate (6)		2	3	0		27	0	583									invfulu		stor,tier		1
662	Skull Cap (2)		2	2	0		5	36	0									invskp		helm,tier		-1
@65	Gargoyle Head (Sacred)		2	2	0		30	0	443									invne4		qhed	0	2
w92	Antlers (5)		2	2	0		20	222	0									invdr3		pelt,tier		5
680	Chain Gloves (2)		2	2	0		6	55	0									invmgl		glov,tier		-1
826	Bone Shield (5)		2	3	0		20	0	195									invbsh		bshi,tier	0	-1
870	Light Plated Boots (6)		2	2	0		25	385	0									invtbt		boot,tier		-1
42!	Gilded Shield (Sacred)		2	3	0		30	655	0									invlrgu		saba	0	4
w32	Antlers (2)		2	2	0		7	73	0									invdr3		pelt,tier		5
@15	Ancient Armor (Sacred)		2	3	0		30	666	0									invaar		qtor		-1
w60	Targe (3)		2	2	0		10	0	27									invpa1		ashd,tier	0	3
@01	Quilted Armor (Sacred)		2	3	0		30	460	0									invqlt		qtor		-1
6@I	Banded Plate (3)		2	3	0		14	0	191									invfulu		stor,tier		1
827	Spiked Shield (5)		2	3	0		21	0	243									invspk		bshi,tier	0	-1
699	Breast Plate (3)		2	3	0		11	116	0									invbrs		tors,tier		-1
3@O	Aspis (5)		2	3	0		20	133	261									invxrgu		ishd,tier	0	6
w22	Heraldic Shield (1)		2	4	0		2	28	0									invpa3		ashd,tier	0	3
37!	Gilded Shield (2)		2	3	0		11	65	0									invlrgu		basd,tier	0	4
@34	Heavy Gloves (Sacred)		2	2	0		30	484	0									invvgl		qglv		-1
696	Ring Mail (3)		2	3	0		10	78	0									invrng		tors,tier		-1
687	Greaves (2)		2	2	0		9	110	0									invhbt		boot,tier		-1
w46	Zombie Head (2)		2	2	0		6	0	25									invne2		head,tier	0	2
744	Chain Mail (4)		2	3	0		15	149	0									invchn		tors,tier		-1
8@I	Banded Plate (5)		2	3	0		23	0	402									invfulu		stor,tier		1
633	Heavy Gloves (1)		2	2	0		1	24	0									invvgl		glov,tier		-1
706	Ancient Armor (3)		2	3	0		15	204	0									invaar		tors,tier		-1
43!	Hundsgugel (1)		2	2	0		1	18	0									invhlmu		pzhm,tier		3
e32	Heraldic Shield (6)		2	4	0		24	182	0									invpa3		ashd,tier	0	3
w37	Horned Helm (2)		2	2	0		7	80	0									invba3		phlm,tier		4
832	Hard Leather Armor (6)		2	3	0		22	160	0									invhla		tors,tier		-1
8@N	Aspis (1)		2	3	0		3	30	59									invxrgu		ishd,tier	0	6
6@G	Gambeson (6)		2	3	0		23	0	160									invxtuu		stor,tier		1
670	Kite Shield (2)		2	3	0		7	44	86									invkit		shie,tier	0	-1
742	Ring Mail (4)		2	3	0		15	113	0									invrng		tors,tier		-1
873	Spiked Shield (6)		2	3	0		25	0	353									invspk		bshi,tier	0	-1
@17	Skull Cap (Sacred)		2	2	0		30	486	0									invskp		qhlm		-1
772	Chain Gloves (4)		2	2	0		15	116	0									invmgl		glov,tier		-1
08!	Phoenix Shield (1)		2	3	0		4	29	0									invkitu		azsd,tier	0	0
639	Chain Boots (1)		2	2	0		2	44	0									invmbt		boot,tier		-1
w78	Assault Helmet (4)		2	2	0		17	214	0									invba4		phlm,tier		4
02!	Athulua's Hand (2)		2	2	0		5	0	31									invxmlu		azsd,tier	0	0
e34	Crown Shield (6)		2	2	0		27	0	280									invpa5		ashd,tier	0	3
34!	Bronze Shield (6)		2	2	0		25	162	0									invbucu		basd,tier	0	4
644	Mask (1)		2	2	0		3	50	0									invmsk		bhlm,tier		-1
e13	Aerin Shield (5)		2	4	0		21	160	0									invpa4		ashd,tier	0	3
@44	Spiked Shield (Sacred)		2	3	0		30	0	550									invspk		qshi	0	-1
4@H	Lamellar Armor (6)		2	3	0		24	0	199									invxrss		stor,tier		1
1@M	Einherjar Helm (6)		2	2	0		25	0	340									invuhms		azhm,tier		0
k16	Diadem (4)		2	2	0		18	0	128									invci3		circ,tier		-1
@03	Hard Leather Armor (Sacred)		2	3	0		30	486	0									invhla		qtor		-1
647	Leather Armor (2)		2	3	0		4	28	0									invlea		tors,tier		-1
828	Mask (5)		2	2	0		21	221	0									invmsk		bhlm,tier		-1
817	Heavy Gloves (5)		2	2	0		19	106	0									invvgl		glov,tier		-1
fld	Field Plate		2	3	0		0	55	0									invfld		tors		-1
@22	Buckler (Sacred)		2	2	0		30	446	469									invbuc		qshi	0	-1
657	Light Plate (2)		2	3	0		8	115	0									invltp		tors,tier		-1
e35	Preserved Head (6)		2	2	0		23	0	72									invne1		head,tier	0	2
e11	Rondache (5)		2	2	0		19	0	92									invpa2		ashd,tier	0	3
w52	Antlers (3)		2	2	0		11	105	0									invdr3		pelt,tier		5
848	Full Helm (6)		2	2	0		24	340	0									invfhl		helm,tier		-1
@59	Heraldic Shield (Sacred)		2	4	0		30	442	0									invpa3		qaur	0	3
4@G	Gambeson (4)		2	3	0		14	0	76									invxtuu		stor,tier		1
w59	Avenger Guard (3)		2	2	0		14	178	0									invba5		phlm,tier		4
673	Sash (2)		2	1	0		4	13	0									invlbl		belt,tier		-1
w26	Zombie Head (1)		2	2	0		2	0	17									invne2		head,tier	0	2
677	Plated Belt (2)		2	1	0		9	117	0									invhbl		belt,tier		-1
782	Mask (4)		2	2	0		16	152	0									invmsk		bhlm,tier		-1
829	Bone Helm (5)		2	2	0		22	270	0									invbhm		bhlm,tier		-1
e28	Assault Helmet (6)		2	2	0		25	450	0									invba4		phlm,tier		4
@32	Plated Belt (Sacred)		2	1	0		30	606	0									invhbl		belt,qblt		-1
625	Tower Shield (1)		2	3	0		3	38	73									invtow		shie,tier	0	-1
786	Hard Leather Armor (5)		2	3	0		18	111	0									invhla		tors,tier		-1
w94	Spirit Mask (5)		2	2	0		23	340	0									invdr5		pelt,tier		5
712	Crown (3)		2	2	0		14	170	0									invcrn		crow,tier		-1
612	Gothic Plate (1)		2	3	0		4	85	0									invgth		tors,tier		-1
1@J	Banded Plate (Sacred)		2	3	0		30	0	627									invfulu		sstr		1
@12	Light Plate (Sacred)		2	3	0		30	602	0									invltp		qtor		-1
05!	Athulua's Hand (5)		2	2	0		18	0	95									invxmlu		azsd,tier	0	0
7@I	Banded Plate (4)		2	3	0		19	0	277									invfulu		stor,tier		1
757	Great Helm (4)		2	2	0		17	204	0									invghm		helm,tier		-1
24!	Bull Shield (3)		2	4	0		10	21	48									invgtsu		basd,tier	0	4
k03	Tiara (1)		2	2	0		4	0	21									invci2		circ,tier		-1
682	Gauntlets (2)		2	2	0		9	96	0									invhgl		glov,tier		-1
e23	Falcon Mask (6)		2	2	0		25	408	0									invdr4		pelt,tier		5
655	Plate Mail (2)		2	3	0		7	97	0									invplt		tors,tier		-1
665	Great Helm (2)		2	2	0		8	97	0									invghm		helm,tier		-1
602	Hard Leather Armor (1)		2	3	0		1	25	0									invhla		tors,tier		-1
630	Heavy Belt (1)		2	1	0		3	63	0									invtbl		belt,tier		-1
w71	Hawk Helm (4)		2	2	0		15	113	0									invdr2		pelt,tier		5
851	Buckler (6)		2	2	0		21	38	109									invbuc		shie,tier	0	-1
@11	Field Plate (Sacred)		2	3	0		30	589	0									invfld		qtor		-1
e36	Zombie Head (6)		2	2	0		24	0	112									invne2		head,tier	0	2
w57	Horned Helm (3)		2	2	0		11	116	0									invba3		phlm,tier		4
@42	Greaves (Sacred)		2	2	0		30	595	0									invhbt		qbot		-1
@41	Light Plated Boots (Sacred)		2	2	0		30	561	0									invtbt		qbot		-1
756	Full Helm (4)		2	2	0		16	162	0									invfhl		helm,tier		-1
858	Light Belt (6)		2	1	0		23	173	0									invvbl		belt,tier		-1
k05	Circlet (2)		2	2	0		6	0	25									invci0		circ,tier		-1
841	Light Plate (6)		2	3	0		25	506	0									invltp		tors,tier		-1
@64	Unraveller Head (Sacred)		2	2	0		30	0	441									invne3		qhed	0	2
637	Boots (1)		2	2	0		0	10	0									invlbt		boot,tier		-1
w76	Fanged Helm (4)		2	2	0		15	124	0									invba2		phlm,tier		4
e29	Avenger Guard (6)		2	2	0		27	544	0									invba5		phlm,tier		4
k02	Coronet (1)		2	2	0		3	0	17									invci1		circ,tier		-1
e22	Antlers (6)		2	2	0		24	323	0									invdr3		pelt,tier		5
06!	Athulua's Hand (6)		2	2	0		22	0	139									invxmlu		azsd,tier	0	0
2@H	Lamellar Armor (4)		2	3	0		15	0	95									invxrss		stor,tier		1
w79	Avenger Guard (4)		2	2	0		18	259	0									invba5		phlm,tier		4
619	Great Helm (1)		2	2	0		4	67	0									invghm		helm,tier		-1
w40	Targe (2)		2	2	0		5	0	19									invpa1		ashd,tier	0	3
3@N	Parma (3)		2	2	0		11	46	95									invsmlu		ishd,tier	0	6
770	Leather Gloves (4)		2	2	0		13	30	0									invlgl		glov,tier		-1
w85	Preserved Head (4)		2	2	0		14	0	34									invne1		head,tier	0	2
20!	Setzschild (6)		2	4	0		28	305	0									invutss		azsd,tier	0	0
7@L	Einherjar Helm (3)		2	2	0		12	0	111									invuhms		azhm,tier		0
811	Sash (5)		2	1	0		17	40	0									invlbl		belt,tier		-1
2@P	Totem Shield (6)		2	3	0		25	0	282									invxshu		ishd,tier	0	6
720	Light Belt (3)		2	1	0		10	57	0									invvbl		belt,tier		-1
749	Light Plate (4)		2	3	0		17	241	0									invltp		tors,tier		-1
752	Ancient Armor (4)		2	3	0		19	296	0									invaar		tors,tier		-1
@61	Crown Shield (Sacred)		2	2	0		30	0	447									invpa5		qaur	0	3
869	Chain Boots (6)		2	2	0		24	282	0									invmbt		boot,tier		-1
41!	Gilded Shield (6)		2	3	0		28	286	0									invlrgu		basd,tier	0	4
847	Helm (6)		2	2	0		24	250	0									invhlm		helm,tier		-1
@50	Falcon Mask (Sacred)		2	2	0		30	454	0									invdr4		qplt		5
683	Boots (2)		2	2	0		4	17	0									invlbt		boot,tier		-1
798	Ancient Armor (5)		2	3	0		23	429	0									invaar		tors,tier		-1
8@P	Bladed Shield (5)		2	3	0		21	0	243									invxpku		ishd,tier	0	6
834	Ring Mail (6)		2	3	0		23	237	0									invrng		tors,tier		-1
675	Belt (2)		2	1	0		7	65	0									invmbl		belt,tier		-1
801	Helm (5)		2	2	0		19	172	0									invhlm		helm,tier		-1
747	Plate Mail (4)		2	3	0		16	204	0									invplt		tors,tier		-1
e27	Horned Helm (6)		2	2	0		24	357	0									invba3		phlm,tier		4
07!	Athulua's Hand (Sacred)		2	2	0		30	0	349									invxmlu		sasz	0	0
e39	Demon Head (6)		2	2	0		27	0	236									invne5		head,tier	0	2
4@K	Morion (5)		2	2	0		18	49	0									invxkpu		azhm,tier		0
18!	Setzschild (4)		2	4	0		19	145	0									invutss		azsd,tier	0	0
8@G	Lamellar Armor (1)		2	3	0		2	0	31									invxrss		stor,tier		1
7@K	Cervelliere (1)		2	2	0		2	39	0									invfhlu		azhm,tier		0
628	Light Belt (1)		2	1	0		1	27	0									invvbl		belt,tier		-1
751	Full Plate Mail (4)		2	3	0		18	277	0									invful		tors,tier		-1
w16	Fanged Helm (1)		2	2	0		2	40	0									invba2		phlm,tier		4
54!	Blackguard Helm (5)		2	2	0		20	0	129									invbhmu		pzhm,tier		3
2@K	Morion (3)		2	2	0		9	23	0									invxkpu		azhm,tier		0
650	Ring Mail (2)		2	3	0		6	54	0									invrng		tors,tier		-1
5@J	Ceremonial Armor (4)		2	3	0		19	0	296									invaaru		stor,tier		1
688	Bone Shield (2)		2	3	0		7	0	64									invbsh		bshi,tier	0	-1
w54	Spirit Mask (3)		2	2	0		14	161	0									invdr5		pelt,tier		5
679	Heavy Gloves (2)		2	2	0		6	35	0									invvgl		glov,tier		-1
6@M	Spangenhelm (4)		2	2	0		19	247	0									invxrnu		azhm,tier		0
652	Chain Mail (2)		2	3	0		6	71	0									invchn		tors,tier		-1
@62	Preserved Head (Sacred)		2	2	0		30	0	436									invne1		qhed	0	2
660	Ancient Armor (2)		2	3	0		10	141	0									invaar		tors,tier		-1
50!	Blackguard Helm (1)		2	2	0		3	0	29									invbhmu		pzhm,tier		3
@24	Large Shield (Sacred)		2	3	0		30	480	529									invlrg		qshi	0	-1
49!	Hundsgugel (Sacred)		2	2	0		30	363	0									invhlmu		sphz		3
30!	Bronze Shield (2)		2	2	0		8	36	0									invbucu		basd,tier	0	4
e12	Heraldic Shield (5)		2	4	0		20	126	0									invpa3		ashd,tier	0	3
k07	Tiara (2)		2	2	0		8	0	37									invci2		circ,tier		-1
754	Skull Cap (4)		2	2	0		14	76	0									invskp		helm,tier		-1
e24	Spirit Mask (6)		2	2	0		27	494	0									invdr5		pelt,tier		5
w35	Jawbone Cap (2)		2	2	0		5	37	0									invba1		phlm,tier		4
645	Bone Helm (1)		2	2	0		5	61	0									invbhm		bhlm,tier		-1
w17	Horned Helm (1)		2	2	0		3	55	0									invba3		phlm,tier		4
16!	Setzschild (2)		2	4	0		10	68	0									invutss		azsd,tier	0	0
842	Gothic Plate (6)		2	3	0		26	545	0									invgth		tors,tier		-1
623	Large Shield (1)		2	3	0		2	22	45									invlrg		shie,tier	0	-1
771	Heavy Gloves (4)		2	2	0		14	73	0									invvgl		glov,tier		-1
685	Chain Boots (2)		2	2	0		6	64	0									invmbt		boot,tier		-1
3@L	Cervelliere (6)		2	2	0		24	250	0									invfhlu		azhm,tier		0
805	Buckler (5)		2	2	0		17	27	75									invbuc		shie,tier	0	-1
2@M	Einherjar Helm (Sacred)		2	2	0		30	0	534									invuhms		szhm		0
5@O	Aspis (Sacred)		2	3	0		30	497	559									invxrgu		sisd	0	6
631	Plated Belt (1)		2	1	0		5	81	0									invhbl		belt,tier		-1
705	Full Plate Mail (3)		2	3	0		14	191	0									invful		tors,tier		-1
w62	Heraldic Shield (3)		2	4	0		11	60	0									invpa3		ashd,tier	0	3
721	Belt (3)		2	1	0		11	95	0									invmbl		belt,tier		-1
w11	Hawk Helm (1)		2	2	0		2	37	0									invdr2		pelt,tier		5
849	Great Helm (6)		2	2	0		25	429	0									invghm		helm,tier		-1
35!	Bronze Shield (Sacred)		2	2	0		30	552	0									invbucu		saba	0	4
693	Leather Armor (3)		2	3	0		9	40	0									invlea		tors,tier		-1
@26	Tower Shield (Sacred)		2	3	0		30	514	589									invtow		qshi	0	-1
w88	Gargoyle Head (4)		2	2	0		17	0	92									invne4		head,tier	0	2
2@G	Gambeson (2)		2	3	0		6	0	36									invxtuu		stor,tier		1
837	Breast Plate (6)		2	3	0		25	353	0									invbrs		tors,tier		-1
807	Large Shield (5)		2	3	0		19	97	199									invlrg		shie,tier	0	-1
865	Light Gauntlets (6)		2	2	0		25	333	0									invtgl		glov,tier		-1
4@N	Parma (4)		2	2	0		15	67	137									invsmlu		ishd,tier	0	6
646	Quilted Armor (2)		2	3	0		4	19	0									invqlt		tors,tier		-1
@47	Wolf Head (Sacred)		2	2	0		30	440	0									invdr1		qplt		5
09!	Phoenix Shield (2)		2	3	0		8	43	0									invkitu		azsd,tier	0	0
845	Cap (6)		2	2	0		22	71	0									invcap		helm,tier		-1
@02	Leather Armor (Sacred)		2	3	0		30	474	0									invlea		qtor		-1
717	Tower Shield (3)		2	3	0		12	80	153									invtow		shie,tier	0	-1
3@K	Morion (4)		2	2	0		13	34	0									invxkpu		azhm,tier		0
704	Gothic Plate (3)		2	3	0		13	179	0									invgth		tors,tier		-1
793	Plate Mail (5)		2	3	0		21	296	0									invplt		tors,tier		-1
649	Studded Leather (2)		2	3	0		6	45	0									invstu		tors,tier		-1
w29	Demon Head (1)		2	2	0		5	0	36									invne5		head,tier	0	2
824	Light Plated Boots (5)		2	2	0		20	265	0									invtbt		boot,tier		-1
718	Gothic Shield (3)		2	4	0		14	97	183									invgts		shie,tier	0	-1
691	Bone Helm (2)		2	2	0		9	88	0									invbhm		bhlm,tier		-1
1@I	Kazarghand (5)		2	3	0		20	0	243									invxaru		stor,tier		1
874	Mask (6)		2	2	0		25	320	0									invmsk		bhlm,tier		-1
w73	Falcon Mask (4)		2	2	0		17	194	0									invdr4		pelt,tier		5
e18	Gargoyle Head (5)		2	2	0		21	0	134									invne4		head,tier	0	2
741	Studded Leather (4)		2	3	0		14	95	0									invstu		tors,tier		-1
03!	Athulua's Hand (3)		2	2	0		9	0	45									invxmlu		azsd,tier	0	0
w13	Falcon Mask (1)		2	2	0		4	63	0									invdr4		pelt,tier		5
709	Helm (3)		2	2	0		11	82	0									invhlm		helm,tier		-1
31!	Bronze Shield (3)		2	2	0		12	52	0									invbucu		basd,tier	0	4
711	Great Helm (3)		2	2	0		12	141	0									invghm		helm,tier		-1
12!	Phoenix Shield (5)		2	3	0		21	130	0									invkitu		azsd,tier	0	0
l36	Great Maul (1)		2	3	1		5	117	0		1			27	36			invgma		hamm,tier	1	-1
l55	Repeating Crossbow (1)		2	3	1		5	103	0		1			29	45			invrxb		xbow,tier	1	-1
44@	Dirk (Sacred)		1	2	1		30	0	421			75	77					invdir	0	qknf	1	-1
1@9	Bonebreaker (3)		1	3	1		11	87	0			22	29					invspcu	0	pclb,tier	1	3
83@	Clasped Orb (Sacred)		1	2	1		30	0	188			77	82					invob4		qorb	1	1
4@F	Trebuchet (4)		2	3	1		20	209	0		1			90	114			inv8mxu		nxbw,tier	1	2
j67	Reflex Bow (4)		2	4	1		19	0	299		1			62	87			invam2		abow,tier	1	0
l37	War Hammer (2)		2	3	1		7	87	0			17	25					invwhm		hamm,tier	1	-1
285	Throwing Axe (3)		1	2	1	1	8	51	0			14	16			15	19	invtax	0	taxe,tier	1	-1
129	Scepter (1)		1	3	1		0	0	16			8	10					invscp	0	scep,tier	1	-1
484	Kriss (6)		1	3	1		26	0	292			40	45					invkrs	0	knif,tier	1	-1
459	Large Axe (6)		2	3	1		23	180	0		1			48	55			invlax	0	2hax,tier	1	-1
l35	Maul (1)		2	4	1		3	93	0		1			24	30			invmau		hamm,tier	1	-1
450	Bastard Sword (6)		1	4	1		26	427	0	1	1	61	74	111	118			invbsw	0	2hsd,tier	1	-1
498	Scythe (6)		2	4	1		26	319	319		1			42	123			invscy	0	scyh,tier	1	-1
j44	Eagle Orb (3)		1	2	1		8	0	25			13	14					invob1		orb,tier	1	1
439	Long War Bow (5)		2	4	1		24	0	395		1			89	123			invlwb	0	bow,tier	1	-1
303	Long War Bow (3)		2	4	1		15	0	204		1			54	78			invlwb	0	bow,tier	1	-1
375	Falchion (5)		1	3	1		21	229	0			44	52					invflc	0	swor,tier	1	-1
j85	Maiden Spear (5)		2	4	1		22	145	290		1			42	90			invam3		aspe,tier	1	0
j46	Smoked Sphere (3)		1	2	1		11	0	51			19	24					invob3		orb,tier	1	1
5@2	Serpent Bow (Sacred)		2	4	1		30	555	0		1			142	150			inv8lbu	0	sdbw	1	5
354	Balanced Axe (4)		2	3	1	1	17	231	0			23	53			34	96	invbal	0	taxe,tier	1	-1
j57	Cestus (3)		1	3	1		12	0	90			26	30					invaxf		h2h,tier	1	6
!13	Raptor Scythe (6)		2	4	1		25	114	0		1			49	64			inv9s8u	0	nscy,tier	1	2
490	Balanced Axe (6)		2	3	1	1	26	445	0			32	74			54	141	invbal	0	taxe,tier	1	-1
159	Halberd (1)		2	4	1		5	65	15		1			8	46			invhal	0	pole,tier	1	-1
387	Axe (5)		2	3	1		20	169	0			34	47					invaxe	0	axe,tier	1	-1
388	Double Axe (5)		2	3	1		21	229	0			43	62					inv2ax	0	axe,tier	1	-1
357	Gnarled Staff (4)		1	4	1		16	0	62		1			42	53			invcst	0	staf,tier	1	-1
475	Glaive (6)		1	4	1	1	26	0	391			40	63			70	118	invglv	0	jave,tier	1	-1
446	War Sword (6)		1	3	1		28	481	0			70	83					invwsd	0	swor,tier	1	-1
245	Giant Sword (3)		1	4	1		11	127	0	1	1	28	34	48	52			invgis	0	2hsd,tier	1	-1
!90	Holy Lance (Sacred)		2	4	1		30	514	0		1			98	169			invtriu	0	spsp	1	3
4@6	Backsword (Sacred)		1	3	1		30	526	0			96	101					inv9sbu	0	sbsd	1	4
j54	Katar (3)		1	3	1		9	0	20			15	17					invktr		h2h,tier	1	6
153	Gnarled Staff (1)		1	4	1		2	0	17		1			16	20			invcst	0	staf,tier	1	-1
